stage,frame,token,input_cycle,output_cycle,elapsed_cycles
block_input_queue,36,7,573963,574949,986
block_input_queue,36,8,574950,575936,986
block_input_queue,36,9,575937,576923,986
block_input_queue,36,10,576924,577910,986
block_input_queue,36,11,577911,578897,986
block_input_queue,36,12,578898,579884,986
block_input_queue,36,13,579885,580871,986
block_input_queue,36,14,580872,581858,986
block_input_queue,36,15,581859,582845,986
block_input_queue,37,0,582846,583832,986
block_input_queue,37,1,583833,584819,986
block_input_queue,37,2,584820,585806,986
block_input_queue,37,3,585807,586793,986
block_input_queue,37,4,586794,587780,986
block_input_queue,37,5,587781,588767,986
block_input_queue,37,6,588768,589754,986
block_input_queue,37,7,589755,590741,986
block_input_queue,37,8,590742,591728,986
block_input_queue,37,9,591729,592715,986
block_input_queue,37,10,592716,593702,986
block_input_queue,37,11,593703,594689,986
block_input_queue,37,12,594690,595676,986
block_input_queue,37,13,595677,596663,986
block_input_queue,37,14,596664,597650,986
block_input_queue,37,15,597651,598637,986
block_input_queue,38,0,598638,599624,986
block_input_queue,38,1,599625,600611,986
block_input_queue,38,2,600612,601598,986
block_input_queue,38,3,601599,602585,986
block_input_queue,38,4,602586,603572,986
block_input_queue,38,5,603573,604559,986
block_input_queue,38,6,604560,605546,986
block_input_queue,38,7,605547,606533,986
block_input_queue,38,8,606534,607520,986
block_input_queue,38,9,607521,608507,986
block_input_queue,38,10,608508,609494,986
block_input_queue,38,11,609495,610481,986
block_input_queue,38,12,610482,611468,986
block_input_queue,38,13,611469,612455,986
block_input_queue,38,14,612456,613442,986
block_input_queue,38,15,613443,614429,986
block_input_queue,39,0,614430,615416,986
block_input_queue,39,1,615417,616403,986
block_input_queue,39,2,616404,617390,986
block_input_queue,39,3,617391,618377,986
block_input_queue,39,4,618378,619364,986
block_input_queue,39,5,619365,620351,986
block_input_queue,39,6,620352,621338,986
block_input_queue,39,7,621339,622325,986
block_input_queue,39,8,622326,623312,986
block_input_queue,39,9,623313,624299,986
block_input_queue,39,10,624300,625286,986
block_input_queue,39,11,625287,626273,986
block_input_queue,39,12,626274,627260,986
block_input_queue,39,13,627261,628247,986
block_input_queue,39,14,628248,629234,986
block_input_queue,39,15,629235,630221,986
block_input_queue,40,0,630222,631208,986
block_input_queue,40,1,631209,632195,986
block_input_queue,40,2,632196,633182,986
block_input_queue,40,3,633183,634169,986
block_input_queue,40,4,634170,635156,986
block_input_queue,40,5,635157,636143,986
block_input_queue,40,6,636144,637130,986
block_input_queue,40,7,637131,638117,986
block_input_queue,40,8,638118,639104,986
block_input_queue,40,9,639105,640091,986
block_input_queue,40,10,640092,641078,986
block_input_queue,40,11,641079,642065,986
block_input_queue,40,12,642066,643052,986
block_input_queue,40,13,643053,644039,986
block_input_queue,40,14,644040,645026,986
block_input_queue,40,15,645027,646013,986
block_input_queue,41,0,646014,647000,986
block_input_queue,41,1,647001,647987,986
block_input_queue,41,2,647988,648974,986
