stage,frame,token,input_cycle,output_cycle,elapsed_cycles
patch_queue,60,11,953961,954947,986
embedding,60,11,954947,956919,1972
block0,60,11,956919,961854,4935
block1,60,11,961854,964730,2876
patch_queue,60,12,954948,955934,986
embedding,60,12,955934,957906,1972
block0,60,12,957906,962841,4935
block1,60,12,962841,965717,2876
patch_queue,60,13,955935,956921,986
embedding,60,13,956921,958893,1972
block0,60,13,958893,963828,4935
block1,60,13,963828,966704,2876
patch_queue,60,14,956922,957908,986
embedding,60,14,957908,959880,1972
block0,60,14,959880,964815,4935
block1,60,14,964815,967691,2876
patch_queue,60,15,957909,958895,986
embedding,60,15,958895,960867,1972
block0,60,15,960867,965802,4935
block1,60,15,965802,968678,2876
head_hidden_first_token,60,0,953873,971971,18098
head_hidden_last_token,60,15,968678,971971,3293
head_output,60,0,971971,972713,742
serializer,60,0,972713,972771,58
patch_queue,61,0,958896,959882,986
embedding,61,0,959882,961854,1972
block0,61,0,961854,966789,4935
block1,61,0,966789,969665,2876
patch_queue,61,1,959883,960869,986
embedding,61,1,960869,962841,1972
block0,61,1,962841,967776,4935
block1,61,1,967776,970652,2876
patch_queue,61,2,960870,961856,986
embedding,61,2,961856,963828,1972
block0,61,2,963828,968763,4935
block1,61,2,968763,971639,2876
patch_queue,61,3,961857,962843,986
embedding,61,3,962843,964815,1972
block0,61,3,964815,969750,4935
block1,61,3,969750,972626,2876
patch_queue,61,4,962844,963830,986
embedding,61,4,963830,965802,1972
block0,61,4,965802,970737,4935
block1,61,4,970737,973613,2876
patch_queue,61,5,963831,964817,986
embedding,61,5,964817,966789,1972
block0,61,5,966789,971724,4935
block1,61,5,971724,974600,2876
patch_queue,61,6,964818,965804,986
embedding,61,6,965804,967776,1972
block0,61,6,967776,972711,4935
block1,61,6,972711,975587,2876
patch_queue,61,7,965805,966791,986
embedding,61,7,966791,968763,1972
block0,61,7,968763,973698,4935
block1,61,7,973698,976574,2876
patch_queue,61,8,966792,967778,986
embedding,61,8,967778,969750,1972
block0,61,8,969750,974685,4935
block1,61,8,974685,977561,2876
patch_queue,61,9,967779,968765,986
embedding,61,9,968765,970737,1972
block0,61,9,970737,975672,4935
block1,61,9,975672,978548,2876
patch_queue,61,10,968766,969752,986
embedding,61,10,969752,971724,1972
block0,61,10,971724,976659,4935
block1,61,10,976659,979535,2876
patch_queue,61,11,969753,970739,986
embedding,61,11,970739,972711,1972
block0,61,11,972711,977646,4935
block1,61,11,977646,980522,2876
patch_queue,61,12,970740,971726,986
embedding,61,12,971726,973698,1972
block0,61,12,973698,978633,4935
block1,61,12,978633,981509,2876
patch_queue,61,13,971727,972713,986
embedding,61,13,972713,974685,1972
block0,61,13,974685,979620,4935
block1,61,13,979620,982496,2876
patch_queue,61,14,972714,973700,986
embedding,61,14,973700,975672,1972
block0,61,14,975672,980607,4935
block1,61,14,980607,983483,2876
patch_queue,61,15,973701,974687,986
embedding,61,15,974687,976659,1972
block0,61,15,976659,981594,4935
block1,61,15,981594,984470,2876
head_hidden_first_token,61,0,969665,987763,18098
head_hidden_last_token,61,15,984470,987763,3293
head_output,61,0,987763,988505,742
serializer,61,0,988505,988563,58
patch_queue,62,0,974688,975674,986
embedding,62,0,975674,977646,1972
block0,62,0,977646,982581,4935
block1,62,0,982581,985457,2876
patch_queue,62,1,975675,976661,986
embedding,62,1,976661,978633,1972
block0,62,1,978633,983568,4935
block1,62,1,983568,986444,2876
patch_queue,62,2,976662,977648,986
embedding,62,2,977648,979620,1972
block0,62,2,979620,984555,4935
block1,62,2,984555,987431,2876
patch_queue,62,3,977649,978635,986
embedding,62,3,978635,980607,1972
block0,62,3,980607,985542,4935
block1,62,3,985542,988418,2876
patch_queue,62,4,978636,979622,986
embedding,62,4,979622,981594,1972
block0,62,4,981594,986529,4935
block1,62,4,986529,989405,2876
patch_queue,62,5,979623,980609,986
embedding,62,5,980609,982581,1972
block0,62,5,982581,987516,4935
block1,62,5,987516,990392,2876
patch_queue,62,6,980610,981596,986
embedding,62,6,981596,983568,1972
block0,62,6,983568,988503,4935
block1,62,6,988503,991379,2876
patch_queue,62,7,981597,982583,986
embedding,62,7,982583,984555,1972
block0,62,7,984555,989490,4935
block1,62,7,989490,992366,2876
patch_queue,62,8,982584,983570,986
embedding,62,8,983570,985542,1972
block0,62,8,985542,990477,4935
block1,62,8,990477,993353,2876
patch_queue,62,9,983571,984557,986
embedding,62,9,984557,986529,1972
block0,62,9,986529,991464,4935
block1,62,9,991464,994340,2876
patch_queue,62,10,984558,985544,986
embedding,62,10,985544,987516,1972
block0,62,10,987516,992451,4935
block1,62,10,992451,995327,2876
patch_queue,62,11,985545,986531,986
embedding,62,11,986531,988503,1972
block0,62,11,988503,993438,4935
block1,62,11,993438,996314,2876
patch_queue,62,12,986532,987518,986
embedding,62,12,987518,989490,1972
block0,62,12,989490,994425,4935
block1,62,12,994425,997301,2876
patch_queue,62,13,987519,988505,986
embedding,62,13,988505,990477,1972
block0,62,13,990477,995412,4935
block1,62,13,995412,998288,2876
patch_queue,62,14,988506,989492,986
embedding,62,14,989492,991464,1972
block0,62,14,991464,996399,4935
block1,62,14,996399,999275,2876
patch_queue,62,15,989493,990479,986
embedding,62,15,990479,992451,1972
block0,62,15,992451,997386,4935
block1,62,15,997386,1000262,2876
head_hidden_first_token,62,0,985457,1003555,18098
head_hidden_last_token,62,15,1000262,1003555,3293
head_output,62,0,1003555,1004297,742
serializer,62,0,1004297,1004355,58
patch_queue,63,0,990480,991466,986
embedding,63,0,991466,993438,1972
block0,63,0,993438,998373,4935
block1,63,0,998373,1001249,2876
patch_queue,63,1,991467,992453,986
embedding,63,1,992453,994425,1972
block0,63,1,994425,999360,4935
block1,63,1,999360,1002236,2876
patch_queue,63,2,992454,993440,986
embedding,63,2,993440,995412,1972
block0,63,2,995412,1000347,4935
block1,63,2,1000347,1003223,2876
patch_queue,63,3,993441,994427,986
embedding,63,3,994427,996399,1972
block0,63,3,996399,1001334,4935
block1,63,3,1001334,1004210,2876
patch_queue,63,4,994428,995414,986
embedding,63,4,995414,997386,1972
block0,63,4,997386,1002321,4935
block1,63,4,1002321,1005197,2876
patch_queue,63,5,995415,996401,986
embedding,63,5,996401,998373,1972
block0,63,5,998373,1003308,4935
block1,63,5,1003308,1006184,2876
patch_queue,63,6,996402,997388,986
embedding,63,6,997388,999360,1972
block0,63,6,999360,1004295,4935
block1,63,6,1004295,1007171,2876
patch_queue,63,7,997389,998375,986
embedding,63,7,998375,1000347,1972
block0,63,7,1000347,1005282,4935
block1,63,7,1005282,1008158,2876
patch_queue,63,8,998376,999362,986
embedding,63,8,999362,1001334,1972
block0,63,8,1001334,1006269,4935
block1,63,8,1006269,1009145,2876
patch_queue,63,9,999363,1000349,986
embedding,63,9,1000349,1002321,1972
block0,63,9,1002321,1007256,4935
block1,63,9,1007256,1010132,2876
patch_queue,63,10,1000350,1001336,986
embedding,63,10,1001336,1003308,1972
block0,63,10,1003308,1008243,4935
block1,63,10,1008243,1011119,2876
patch_queue,63,11,1001337,1002323,986
embedding,63,11,1002323,1004295,1972
block0,63,11,1004295,1009230,4935
block1,63,11,1009230,1012106,2876
patch_queue,63,12,1002324,1003310,986
embedding,63,12,1003310,1005282,1972
block0,63,12,1005282,1010217,4935
block1,63,12,1010217,1013093,2876
patch_queue,63,13,1003311,1004297,986
embedding,63,13,1004297,1006269,1972
block0,63,13,1006269,1011204,4935
block1,63,13,1011204,1014080,2876
patch_queue,63,14,1004298,1005284,986
embedding,63,14,1005284,1007256,1972
block0,63,14,1007256,1012191,4935
block1,63,14,1012191,1015067,2876
patch_queue,63,15,1005285,1006271,986
embedding,63,15,1006271,1008243,1972
block0,63,15,1008243,1013178,4935
block1,63,15,1013178,1016054,2876
head_hidden_first_token,63,0,1001249,1019347,18098
head_hidden_last_token,63,15,1016054,1019347,3293
head_output,63,0,1019347,1020089,742
serializer,63,0,1020089,1020147,58
